transaction_id,bank,amount,status,failure_reason,device,Date,Timestamp,Hour
TXN104900,Axis,433.56,Success,,iOS,26/03/26,12:57:56,12
TXN104901,Unknown,491.97,Success,,Android,04/03/26,05:56:56,5
TXN104902,Unknown,3266.62,Success,,Android,16/01/26,13:56:56,13
TXN104905,ICICI,82.13,Success,,iOS,30/03/26,09:11:56,9
TXN104906,Yes Bank,4276.38,Success,,Unknown,23/03/26,09:37:56,9
TXN104907,Axis,3156.85,Success,,Unknown,04/02/26,07:49:56,7
TXN104908,ICICI,4089,Success,,iOS,11/02/26,20:19:56,20
TXN104909,PNB,2016.83,Success,,iOS,27/03/26,17:18:56,17
TXN104910,SBI,3853.69,Success,,Android,05/01/26,07:37:56,7
TXN104911,HDFC,970.3,Success,,Android,27/03/26,12:23:56,12
TXN104913,Kotak,1788.83,Success,,Android,19/01/26,19:31:56,19
TXN104914,Kotak,1361.9,Success,,Unknown,01/04/26,03:11:56,3
TXN104915,SBI,1658.44,Failed,,Unknown,01/03/26,08:37:56,8
TXN104916,SBI,307.71,Success,,Unknown,31/03/26,14:20:56,14
TXN104918,PNB,3090.3,Success,,Unknown,28/02/26,00:37:56,0
TXN104919,Kotak,2514.45,Success,,Web,01/02/26,00:40:56,0
TXN104921,Yes Bank,264.6,Success,,Unknown,21/01/26,13:31:56,13
TXN104922,Kotak,1394.51,Success,,iOS,15/03/26,01:17:56,1
TXN104923,HDFC,896.9,Success,,Unknown,03/02/26,07:38:56,7
TXN104924,Unknown,4076.69,Success,,Unknown,29/03/26,10:17:56,10
TXN104925,ICICI,2416.76,Success,,Unknown,30/12/99,00:00:00,0
TXN104926,Unknown,4634.47,Success,,Unknown,10/01/26,23:42:56,23
TXN104928,Unknown,812.91,Success,,Web,27/03/26,20:34:56,20
TXN104929,ICICI,3586.19,Success,,Web,15/02/26,21:00:56,21
TXN104930,SBI,897.57,Success,,Unknown,19/02/26,22:03:56,22
TXN104931,SBI,4950.96,Success,,Unknown,26/02/26,09:22:56,9
TXN104932,Unknown,4895.56,Success,,Unknown,23/01/26,23:08:56,23
TXN104934,ICICI,2204.42,Success,,Unknown,14/02/26,01:02:56,1
TXN104935,SBI,3437.68,Success,,Unknown,07/02/26,20:26:56,20
TXN104936,ICICI,4997.26,Success,,Unknown,23/03/26,18:45:56,18
TXN104938,PNB,2971.37,Success,,Android,17/03/26,21:40:56,21
TXN104939,Axis,3341.81,Success,,iOS,17/01/26,01:51:56,1
TXN104940,HDFC,4996.39,Success,,Unknown,25/01/26,02:17:56,2
TXN104941,Unknown,3623.65,Success,,iOS,17/01/26,10:53:56,10
TXN104942,Yes Bank,615.05,Success,,Android,02/03/26,05:22:56,5
TXN104943,PNB,1920.13,Success,,iOS,28/03/26,13:44:56,13
TXN104945,Unknown,3421.1,Success,,iOS,17/02/26,04:21:56,4
TXN104947,Unknown,2571.31,Success,,iOS,18/01/26,02:23:56,2
TXN104948,HDFC,1211.59,Success,,Web,06/02/26,11:00:56,11
TXN104949,Yes Bank,324.52,Success,,Unknown,11/01/26,09:13:56,9
TXN104950,Kotak,1913.79,Success,,Android,12/02/26,05:18:56,5
TXN104952,PNB,1409.72,Success,,Unknown,23/03/26,14:33:56,14
TXN104953,SBI,182.76,Success,,Unknown,26/01/26,17:25:56,17
TXN104954,ICICI,45.89,Success,,Unknown,10/01/26,04:53:56,4
TXN104955,PNB,3663.97,Success,,Unknown,07/01/26,05:26:56,5
TXN104956,Kotak,2987.55,Success,,iOS,05/02/26,19:52:56,19
TXN104957,PNB,2236.18,Success,,Android,19/01/26,00:39:56,0
TXN104958,PNB,3660.98,Success,,Web,16/02/26,04:35:56,4
TXN104960,HDFC,4673.76,Success,,Android,18/01/26,11:14:56,11
TXN104963,SBI,2998.22,Success,,Unknown,22/01/26,00:51:56,0
TXN104964,ICICI,522.9,Success,,Android,31/03/26,08:31:56,8
TXN104965,SBI,2161.51,Success,,Unknown,09/01/26,15:42:56,15
TXN104966,SBI,4353.07,Success,,Web,14/01/26,14:15:56,14
TXN104968,SBI,1218.3,Success,,Android,19/01/26,23:53:56,23
TXN104969,HDFC,4290.7,Success,,iOS,18/02/26,09:01:56,9
TXN104970,HDFC,4508.37,Failed,,Unknown,13/01/26,23:17:56,23
TXN104971,SBI,4077.96,Success,,iOS,28/03/26,18:08:56,18
TXN104972,Yes Bank,2602.84,Success,,Unknown,18/01/26,07:26:56,7
TXN104973,Kotak,116.57,Success,,Web,22/02/26,04:33:56,4
TXN104974,SBI,4132.15,Success,,Android,19/02/26,04:57:56,4
TXN104975,Unknown,4906.64,Success,,Unknown,10/02/26,16:53:56,16
TXN104976,ICICI,656.63,Success,,Unknown,30/12/99,00:00:00,0
TXN104977,Axis,1156.9,Success,,Unknown,04/04/26,04:07:56,4
TXN104978,Kotak,3260.4,Success,,Unknown,17/01/26,11:28:56,11
TXN104979,Kotak,2849.13,Success,,Unknown,05/01/26,23:18:56,23
TXN104981,HDFC,4980.84,Success,,iOS,13/03/26,22:36:56,22
TXN104982,Unknown,585.92,Success,,iOS,01/03/26,21:29:56,21
TXN104983,Yes Bank,3092.48,Success,,Unknown,13/01/26,06:38:56,6
TXN104984,Kotak,2286.72,Failed,,Android,17/01/26,13:40:56,13
TXN104985,Axis,1552.39,Success,,Android,03/04/26,17:14:56,17
TXN104986,PNB,3782.74,Success,,Unknown,09/01/26,10:23:56,10
TXN104987,Kotak,3627.66,Success,,Android,18/01/26,01:44:56,1
TXN104988,Kotak,813.48,Success,,iOS,07/03/26,23:37:56,23
TXN104990,Kotak,4741.62,Success,,iOS,30/03/26,17:23:56,17
TXN104991,HDFC,4874.29,Success,,Unknown,19/03/26,12:24:56,12
TXN104992,Unknown,3142.78,Success,,Unknown,24/01/26,04:55:56,4
TXN104993,SBI,1148.49,Success,,Web,14/02/26,14:03:56,14
TXN104995,SBI,335.66,Success,,Web,27/02/26,02:07:56,2
TXN104996,Kotak,1442.41,Success,,iOS,24/02/26,04:12:56,4
TXN104998,SBI,1082.61,Success,,iOS,02/03/26,01:23:56,1
TXN104999,SBI,322.27,Success,,Web,20/02/26,22:51:56,22
TXN105000,HDFC,313.16,Success,,Unknown,06/02/26,10:59:56,10
TXN105001,HDFC,1113.88,Success,,Unknown,02/02/26,20:29:56,20
TXN105002,Yes Bank,2582.66,Failed,Timeout,Unknown,27/01/26,10:53:56,10
TXN105004,SBI,1017.77,Success,,Web,06/02/26,11:24:56,11
TXN105005,Unknown,2231.55,Success,,Unknown,31/01/26,10:27:56,10
TXN105006,SBI,3156.88,Success,,Web,15/03/26,14:30:56,14
TXN105008,SBI,3031.21,Failed,Incorrect PIN,Unknown,10/03/26,04:47:56,4
TXN105009,ICICI,283.25,Success,,Web,03/04/26,07:03:56,7
TXN105010,ICICI,146.09,Success,,Web,13/01/26,15:04:56,15
TXN105011,PNB,4695.07,Success,,iOS,11/03/26,11:36:56,11
TXN105012,Unknown,2153.43,Success,,Unknown,30/12/99,00:00:00,0
TXN105013,Kotak,1949.18,Success,,Unknown,14/03/26,13:37:56,13
TXN105015,HDFC,4928.44,Success,,Android,02/03/26,02:50:56,2
TXN105016,ICICI,4881.29,Failed,,Web,14/03/26,05:23:56,5
TXN105017,PNB,4300.3,Success,,iOS,26/02/26,05:32:56,5
TXN105018,Kotak,4451.34,success,,Android,11/02/26,06:24:56,6
TXN105020,Unknown,4505.36,Success,,Android,10/03/26,10:14:56,10
TXN105021,Unknown,405.04,Failed,Incorrect PIN,Android,05/01/26,16:42:56,16
TXN105022,Axis,2379.76,Success,,Android,10/03/26,06:15:56,6
TXN105023,HDFC,32.35,Success,,Android,25/03/26,05:42:56,5
TXN105024,HDFC,4155.87,Success,,Android,21/01/26,22:33:56,22
TXN105025,Unknown,4605.1,Failed,Timeout,Web,05/02/26,21:01:56,21
TXN105026,SBI,4732.02,Success,,Unknown,10/03/26,11:27:56,11
TXN105028,Unknown,3088.92,Success,,Unknown,24/02/26,19:24:56,19
TXN105029,Unknown,1106.24,Success,,iOS,21/02/26,02:39:56,2
TXN105030,Yes Bank,2647.51,Success,,Android,22/02/26,06:48:56,6
TXN105031,Yes Bank,3628.54,Failed,Timeout,Unknown,29/01/26,13:43:56,13
TXN105032,HDFC,2012.55,Success,,Android,30/03/26,04:31:56,4
TXN105033,Yes Bank,3646.74,Success,,Android,26/02/26,23:56:56,23
TXN105034,PNB,1307.86,Success,,Unknown,13/02/26,19:12:56,19
TXN105035,Unknown,4042.37,Failed,Insufficient Balance,iOS,15/02/26,07:20:56,7
TXN105036,Axis,2331.88,Success,,Web,25/02/26,12:40:56,12
TXN105037,Unknown,3382.52,Success,,Unknown,09/02/26,21:39:56,21
TXN105038,Kotak,4881.8,failed,Incorrect PIN,iOS,11/03/26,04:18:56,4
TXN105039,Unknown,1740.84,Success,,Web,18/01/26,03:38:56,3
TXN105040,SBI,2368.16,Success,,Unknown,10/03/26,17:07:56,17
TXN105041,Unknown,2383.04,Success,,Web,10/01/26,15:17:56,15
TXN105042,PNB,46.29,success,,Unknown,10/01/26,10:24:56,10
TXN105043,Yes Bank,3238.7,Success,,Web,28/02/26,10:25:56,10
TXN105044,PNB,4728.26,Failed,Bank Server Down,Web,28/02/26,06:20:56,6
TXN105045,Yes Bank,2393.29,Failed,Bank Server Down,iOS,10/02/26,05:33:56,5
TXN105047,SBI,3179.94,Success,,iOS,27/01/26,09:26:56,9
TXN105048,Unknown,4860.23,Success,,Android,13/01/26,09:21:56,9
TXN105049,Kotak,1890.03,Success,,Web,26/03/26,03:26:56,3
TXN105050,PNB,4813.58,Success,,Web,02/04/26,06:35:56,6
TXN105051,Kotak,3367.78,Failed,Bank Server Down,iOS,15/01/26,00:42:56,0
TXN105052,Kotak,1319.53,Success,,iOS,17/01/26,21:35:56,21
TXN105053,Unknown,2841.33,Success,,iOS,21/03/26,00:27:56,0
TXN105054,Unknown,2209.99,Success,,Unknown,11/03/26,01:41:56,1
TXN105055,Yes Bank,1768.39,Failed,Network Error,Android,12/01/26,13:07:56,13
TXN105056,Unknown,1652.26,Success,,Web,26/03/26,16:01:56,16
TXN105057,SBI,3503.32,Success,,iOS,20/02/26,01:36:56,1
TXN105058,Kotak,1192.94,Success,,Web,05/01/26,07:13:56,7
TXN105059,ICICI,4085.84,Success,,Unknown,30/01/26,22:21:56,22
TXN105060,Unknown,4499.71,Success,,Web,03/04/26,18:34:56,18
TXN105061,Unknown,4354.41,Success,,Unknown,30/03/26,01:12:56,1
TXN105062,ICICI,688.77,Success,,Unknown,20/01/26,01:23:56,1
TXN105063,Axis,643.44,Success,,Unknown,06/01/26,17:33:56,17
TXN105064,Axis,1124.79,Success,,Unknown,23/01/26,01:46:56,1
TXN105065,Axis,245.67,Success,,Unknown,17/01/26,14:02:56,14
TXN105066,Unknown,3732.95,Success,,iOS,01/03/26,06:38:56,6
TXN105069,Unknown,3392.57,Success,,Web,08/03/26,11:08:56,11
TXN105070,Unknown,4448.05,Success,,Android,03/03/26,14:55:56,14
TXN105071,Yes Bank,511.33,Success,,iOS,21/01/26,14:57:56,14
TXN105072,HDFC,1931.11,Success,,Unknown,17/02/26,00:41:56,0
TXN105074,SBI,3949.62,Success,,Web,21/03/26,00:04:56,0
TXN105075,Unknown,4002.09,Failed,Network Error,Web,28/03/26,06:37:56,6
TXN105076,Axis,4324.64,Success,,Android,01/04/26,16:00:56,16
TXN105078,Unknown,1653.87,Success,,Web,29/01/26,10:14:56,10
TXN105080,SBI,299.57,Success,,iOS,01/02/26,17:19:56,17
TXN105081,Unknown,1106.22,Success,,Unknown,04/04/26,06:56:56,6
TXN105082,Unknown,2076.2,Success,,Unknown,04/04/26,01:55:56,1
TXN105085,PNB,209.23,Success,,iOS,20/01/26,23:41:56,23
TXN105086,Unknown,2387.65,Success,,Unknown,26/03/26,10:41:56,10
TXN105087,Axis,1095.48,Success,,Android,26/01/26,19:43:56,19
TXN105088,Axis,191.75,Success,,Android,30/03/26,00:22:56,0
TXN105089,PNB,12.73,Success,,Android,15/03/26,01:16:56,1
TXN105090,Axis,3415.42,Success,,Unknown,11/03/26,02:39:56,2
TXN105091,Yes Bank,4483.46,Success,,Unknown,16/01/26,23:12:56,23
TXN105092,Unknown,2114.93,Success,,Web,28/02/26,03:21:56,3
TXN105093,HDFC,2819.22,Success,,Web,08/01/26,06:15:56,6
TXN105094,Unknown,2632.27,Success,,Unknown,25/03/26,18:36:56,18
TXN105095,Yes Bank,455.7,Success,,Unknown,15/01/26,02:04:56,2
TXN105096,ICICI,456.61,Success,,Unknown,19/02/26,21:50:56,21
TXN105097,PNB,2587.06,failed,,iOS,10/03/26,00:26:56,0
TXN105098,Unknown,651.72,Success,,iOS,04/02/26,08:33:56,8
TXN105099,HDFC,3240.26,Success,,Unknown,11/01/26,19:03:56,19
TXN105100,Kotak,2109.92,Success,,iOS,14/01/26,10:45:56,10
TXN105102,Unknown,1712.49,Success,,Web,18/02/26,20:41:56,20
TXN105105,SBI,1100.44,Success,,iOS,13/03/26,21:35:56,21
TXN105106,Unknown,3033.28,Success,,iOS,16/02/26,14:41:56,14
TXN105107,Yes Bank,3404.56,Success,,Android,29/03/26,07:07:56,7
TXN105108,Unknown,3454.39,Success,,iOS,15/03/26,20:05:56,20
TXN105109,Yes Bank,1308.52,Success,,Unknown,30/03/26,22:51:56,22
TXN105110,SBI,563.35,Success,,Android,30/12/99,00:00:00,0
TXN105111,HDFC,2238.76,Success,,Unknown,17/03/26,22:10:56,22
TXN105112,Unknown,380.9,Success,,iOS,04/04/26,03:10:56,3
TXN105113,Unknown,2227.47,Success,,Unknown,23/03/26,18:23:56,18
TXN105114,Yes Bank,3271.61,Success,,Android,10/02/26,19:18:56,19
TXN105115,Kotak,305.29,Success,,Unknown,11/01/26,10:31:56,10
TXN105116,Yes Bank,4107.94,Success,,Web,03/03/26,14:25:56,14
TXN105117,Axis,578.59,Failed,,Web,27/03/26,09:04:56,9
TXN105119,Yes Bank,756.93,Success,,Web,12/02/26,22:30:56,22
TXN105120,Unknown,3039.34,Success,,Unknown,12/02/26,08:15:56,8
TXN105121,ICICI,2928.84,Success,,Unknown,01/03/26,14:31:56,14
TXN105122,PNB,1558.03,Success,,Android,13/02/26,06:24:56,6
TXN105123,Yes Bank,640.12,Success,,Unknown,10/01/26,00:50:56,0
TXN105124,PNB,2736.11,Success,,Unknown,30/03/26,22:25:56,22
TXN105125,ICICI,2330.38,Success,,Android,24/01/26,08:20:56,8
TXN105126,ICICI,2556.43,Success,,Android,07/02/26,12:50:56,12
TXN105127,Unknown,4066.37,Failed,Incorrect PIN,iOS,12/02/26,11:26:56,11
TXN105128,PNB,1323.52,Success,,Android,09/02/26,05:13:56,5
TXN105129,Unknown,4699.88,Failed,Network Error,Web,08/01/26,17:36:56,17
TXN105130,PNB,3926.85,Success,,iOS,24/01/26,07:13:56,7
TXN105131,PNB,4972.44,Success,,Unknown,28/03/26,07:43:56,7
TXN105132,ICICI,155.47,Success,,Unknown,20/01/26,14:47:56,14
TXN105133,ICICI,875.42,success,,Android,19/03/26,22:31:56,22
TXN105134,Yes Bank,3434.64,Success,,Unknown,02/04/26,08:17:56,8
TXN105135,Axis,354.58,Success,,Web,03/04/26,07:02:56,7
TXN105136,Axis,1305.47,Success,,Unknown,01/02/26,01:55:56,1
TXN105137,HDFC,3280.48,Success,,Android,01/03/26,00:27:56,0
TXN105138,Unknown,2496.77,Success,,iOS,30/01/26,15:19:56,15
TXN105139,HDFC,2686.54,Success,,Android,13/03/26,02:38:56,2
TXN105140,Kotak,226.38,Success,,Web,11/03/26,04:00:56,4
TXN105141,Yes Bank,3066.13,Success,,Web,07/02/26,06:56:56,6
TXN105142,Unknown,465.76,Success,,Unknown,17/03/26,18:35:56,18
TXN105143,Unknown,2086.8,Failed,Timeout,Web,17/02/26,13:48:56,13
TXN105144,PNB,990.75,Success,,Unknown,24/02/26,01:23:56,1
TXN105145,Kotak,847.43,Success,,Unknown,23/03/26,05:24:56,5
TXN105146,ICICI,3159.74,Success,,iOS,26/02/26,01:26:56,1
TXN105148,Unknown,4488.33,Success,,Unknown,28/03/26,16:01:56,16
TXN105149,Axis,490.99,Success,,iOS,18/02/26,09:24:56,9
TXN105150,Unknown,4680.31,Failed,Incorrect PIN,iOS,11/02/26,08:43:56,8
TXN105151,Axis,4417.15,Success,,Unknown,31/01/26,13:06:56,13
TXN105153,Unknown,457.27,Success,,Android,17/03/26,05:54:56,5
TXN105155,ICICI,4145.67,Success,,Unknown,27/01/26,16:25:56,16
TXN105156,Yes Bank,1278.93,Success,,Unknown,22/01/26,17:29:56,17
TXN105157,Kotak,854,Success,,Unknown,09/01/26,01:19:56,1
TXN105158,SBI,2493.82,Success,,Android,25/02/26,22:08:56,22
TXN105160,Yes Bank,2492.95,Success,,Unknown,05/02/26,02:30:56,2
TXN105163,Yes Bank,3551.31,Success,,iOS,22/01/26,03:33:56,3
TXN105164,Kotak,2477.57,Success,,Web,10/01/26,11:49:56,11
TXN105165,Kotak,1109.23,Success,,iOS,22/01/26,01:25:56,1
TXN105166,HDFC,3383.99,Success,,Unknown,23/02/26,18:00:56,18
TXN105167,ICICI,3795.17,Success,,Unknown,28/03/26,14:17:56,14
TXN105168,Unknown,2678.79,Success,,Android,11/02/26,03:23:56,3
TXN105169,Unknown,3004.76,Success,,Unknown,18/03/26,06:38:56,6
TXN105170,SBI,2433.44,Success,,Android,07/01/26,15:50:56,15
TXN105172,PNB,10.97,Success,,iOS,12/02/26,23:02:56,23
TXN105173,Unknown,293.96,Success,,iOS,28/03/26,11:01:56,11
TXN105175,HDFC,3849.33,Success,,Web,27/02/26,01:51:56,1
TXN105176,Unknown,3635.35,Success,,Unknown,06/01/26,06:04:56,6
TXN105177,Yes Bank,1487,Success,,iOS,02/04/26,14:50:56,14
TXN105178,Axis,1433.74,Failed,Timeout,Web,18/03/26,22:47:56,22
TXN105179,Unknown,1938.89,Failed,Bank Server Down,Unknown,12/01/26,10:31:56,10
TXN105180,ICICI,1733.85,Success,,Web,03/03/26,12:05:56,12
TXN105181,SBI,4117.85,Success,,Unknown,11/02/26,06:37:56,6
TXN105182,ICICI,317.08,Success,,Unknown,13/02/26,09:47:56,9
TXN105183,HDFC,2969.61,Failed,Bank Server Down,Web,21/01/26,18:55:56,18
TXN105184,Unknown,4548.68,Success,,Unknown,22/02/26,14:47:56,14
TXN105185,Yes Bank,278.29,Success,,Android,30/12/99,00:00:00,0
TXN105186,SBI,669.88,Success,,Unknown,14/02/26,08:22:56,8
TXN105187,Yes Bank,1236.7,Success,,Android,22/01/26,17:07:56,17
TXN105188,Kotak,4913.26,Success,,iOS,10/01/26,08:57:56,8
TXN105189,Axis,3680.07,Failed,Bank Server Down,Web,03/03/26,13:07:56,13
TXN105190,PNB,2920.65,Success,,iOS,07/01/26,11:50:56,11
TXN105191,HDFC,2579.12,Success,,Unknown,28/01/26,12:04:56,12
TXN105192,PNB,4419.18,Success,,Unknown,20/03/26,12:00:56,12
TXN105194,Axis,4084.88,Success,,Web,19/02/26,01:55:56,1
TXN105195,PNB,4682.18,Failed,Network Error,iOS,12/01/26,16:27:56,16
TXN105196,PNB,482.33,Success,,Web,07/01/26,05:05:56,5
TXN105197,HDFC,1488.3,Success,,Unknown,10/03/26,10:38:56,10
TXN105198,ICICI,1783.74,Success,,iOS,08/03/26,04:35:56,4
TXN105199,Unknown,3498.34,Success,,Unknown,29/01/26,02:46:56,2
TXN105200,PNB,1024.01,Success,,Unknown,02/03/26,02:48:56,2
TXN105201,Kotak,83.25,Success,,Unknown,16/02/26,15:57:56,15
TXN105202,Unknown,4206.33,Success,,Unknown,08/01/26,10:33:56,10
TXN105203,Axis,2566.53,Success,,Unknown,18/03/26,11:56:56,11
TXN105204,Kotak,2965.08,success,,iOS,12/01/26,20:39:56,20
TXN105206,Unknown,4381.96,Success,,Unknown,24/03/26,01:23:56,1
TXN105207,Unknown,978.58,Success,,iOS,21/02/26,14:35:56,14
TXN105208,HDFC,684.85,Success,,Unknown,28/01/26,07:00:56,7
TXN105209,Unknown,2686.16,Success,,iOS,26/02/26,06:04:56,6
TXN105210,HDFC,2164.4,Success,,Web,20/02/26,00:30:56,0
TXN105211,HDFC,362.08,Success,,Web,21/01/26,07:56:56,7
TXN105214,HDFC,225.27,Success,,Unknown,19/01/26,13:44:56,13
TXN105216,Yes Bank,149.27,Success,,iOS,09/02/26,23:40:56,23
TXN105217,Kotak,282.41,Success,,Android,28/02/26,10:31:56,10
TXN105218,Unknown,3902.33,Success,,Web,07/02/26,19:46:56,19
TXN105219,HDFC,2553.82,Success,,Unknown,04/02/26,11:31:56,11
TXN105220,Kotak,4265.35,Success,,Web,31/01/26,17:00:56,17
TXN105221,Unknown,1410.12,Success,,Unknown,10/01/26,17:20:56,17
TXN105222,Kotak,4634.05,Success,,Unknown,28/01/26,04:35:56,4
TXN105223,Yes Bank,632.74,Success,,Unknown,18/03/26,16:29:56,16
TXN105224,HDFC,1799.03,Success,,Web,31/03/26,14:52:56,14
TXN105225,Yes Bank,297.93,Success,,iOS,05/01/26,22:14:56,22
TXN105226,SBI,1941.68,Success,,Web,13/03/26,13:58:56,13
TXN105227,HDFC,3234.49,Success,,Web,24/02/26,16:48:56,16
TXN105228,Unknown,1200.47,Success,,iOS,02/04/26,09:13:56,9
TXN105229,SBI,1274.61,Success,,Unknown,05/03/26,20:14:56,20
TXN105230,Unknown,2002.86,Failed,Bank Server Down,Android,19/01/26,13:31:56,13
TXN105231,Unknown,3813.71,Success,,Web,21/02/26,14:22:56,14
TXN105232,Axis,1794.24,Success,,iOS,18/01/26,07:06:56,7
TXN105233,Unknown,4629,Success,,Unknown,15/03/26,17:54:56,17
TXN105234,PNB,937.81,Success,,Unknown,22/02/26,15:10:56,15
TXN105235,Axis,968.33,Success,,Unknown,07/03/26,10:51:56,10
TXN105236,ICICI,3700.66,Success,,Unknown,12/02/26,23:40:56,23
TXN105237,ICICI,2863.64,Success,,Web,29/01/26,13:28:56,13
TXN105238,Unknown,3972.47,Success,,Unknown,10/03/26,12:41:56,12
TXN105239,PNB,3096.7,Success,,Android,20/02/26,08:38:56,8
TXN105240,Unknown,2570.84,Success,,Unknown,06/01/26,01:25:56,1
TXN105241,Unknown,3055.83,Success,,Unknown,18/03/26,15:10:56,15
TXN105242,HDFC,1622.94,Success,,iOS,23/03/26,10:08:56,10
TXN105243,Kotak,1686.67,Success,,Android,15/01/26,13:22:56,13
TXN105244,Axis,1968.93,Success,,iOS,24/01/26,16:32:56,16
TXN105245,Yes Bank,4474.38,Success,,Unknown,05/03/26,05:31:56,5
TXN105246,SBI,487.53,Success,,Unknown,22/03/26,22:54:56,22
TXN105248,Yes Bank,3054.24,Success,,Unknown,25/01/26,06:02:56,6
TXN105249,Unknown,4089.06,Success,,Unknown,15/02/26,05:00:56,5
TXN105250,PNB,3370.76,Success,,Android,24/01/26,06:06:56,6
TXN105251,ICICI,4883.49,Success,,Android,08/03/26,07:58:56,7
TXN105252,HDFC,4338.27,Success,,Android,28/01/26,23:46:56,23
TXN105254,Unknown,481.93,Success,,iOS,05/02/26,08:54:56,8
TXN105255,ICICI,3611.83,Success,,Unknown,14/01/26,10:52:56,10
TXN105256,Unknown,1966.75,Failed,,Unknown,28/01/26,08:41:56,8
TXN105257,Kotak,2897.2,Failed,Insufficient Balance,Unknown,03/03/26,01:19:56,1
TXN105258,Yes Bank,1488.6,Success,,Unknown,27/01/26,15:55:56,15
TXN105259,Yes Bank,2876.53,Success,,Android,24/01/26,06:59:56,6
TXN105260,ICICI,4301.4,Success,,Unknown,14/01/26,19:56:56,19
TXN105261,Unknown,1385.63,Success,,iOS,25/01/26,13:23:56,13
TXN105265,Unknown,1701.99,Success,,Unknown,15/02/26,11:22:56,11
TXN105266,Axis,2052.27,Success,,Unknown,06/01/26,12:49:56,12
TXN105268,Unknown,4661.36,Success,,Web,26/01/26,13:36:56,13
TXN105269,SBI,988.31,Success,,Unknown,03/04/26,11:28:56,11
TXN105271,Yes Bank,610.85,Success,,Unknown,22/02/26,03:55:56,3
TXN105272,ICICI,2521.52,Success,,Unknown,16/03/26,07:20:56,7
TXN105274,Kotak,1635.98,Success,,Web,12/03/26,20:03:56,20
TXN105275,ICICI,3775.06,Success,,iOS,20/01/26,09:24:56,9
TXN105276,Axis,3785.58,Success,,Android,02/03/26,05:53:56,5
TXN105277,Unknown,2152.15,Success,,Unknown,08/01/26,01:12:56,1
TXN105278,Unknown,4211.05,Failed,,Unknown,17/01/26,15:37:56,15
TXN105279,Kotak,1701.96,Success,,Web,29/03/26,08:51:56,8
TXN105280,HDFC,2221.33,Success,,iOS,01/02/26,05:27:56,5
TXN105281,Kotak,3167.82,Failed,,Unknown,23/01/26,08:34:56,8
TXN105282,PNB,144.06,Success,,Unknown,13/03/26,05:59:56,5
TXN105285,SBI,1902.45,Success,,iOS,31/01/26,04:44:56,4
TXN105287,PNB,2612.56,Success,,iOS,02/02/26,05:59:56,5
TXN105288,SBI,357.42,Failed,,iOS,07/01/26,21:15:56,21
TXN105290,HDFC,4670.12,Success,,Unknown,26/03/26,03:49:56,3
TXN105291,PNB,447.8,Success,,Android,29/03/26,13:12:56,13
TXN105292,SBI,31.33,Success,,Web,25/03/26,03:59:56,3
TXN105293,Axis,802.49,Success,,Android,28/03/26,07:38:56,7
TXN105294,Axis,1849.79,Success,,Unknown,12/01/26,18:00:56,18
TXN105295,ICICI,4612.77,Success,,Web,08/01/26,19:48:56,19
TXN105296,Yes Bank,3455.17,Failed,Network Error,Unknown,09/01/26,18:31:56,18
TXN105297,PNB,2032.71,Success,,Android,13/01/26,10:51:56,10
TXN105301,HDFC,2656.37,Success,,Unknown,24/01/26,21:00:56,21
TXN105302,Kotak,2973.19,Success,,Web,30/12/99,00:00:00,0
TXN105304,Unknown,3280.29,Success,,Web,13/01/26,00:53:56,0
TXN105305,SBI,4560.02,Success,,Unknown,26/02/26,02:27:56,2
TXN105306,Unknown,2351.67,Success,,Unknown,26/03/26,09:06:56,9
TXN105307,SBI,1913.01,Success,,Android,22/01/26,01:01:56,1
TXN105308,Unknown,3670.57,Success,,Unknown,08/02/26,08:02:56,8
TXN105309,Kotak,4639.48,Success,,Web,27/01/26,03:23:56,3
TXN105310,ICICI,2170.56,Success,,Unknown,02/04/26,01:39:56,1
TXN105311,Unknown,4341.9,Success,,Unknown,02/04/26,16:31:56,16
TXN105312,ICICI,2118.69,Success,,Unknown,04/02/26,12:33:56,12
TXN105313,SBI,2078.55,Success,,Web,12/01/26,17:46:56,17
TXN105314,Kotak,132.21,Success,,Android,28/03/26,21:42:56,21
TXN105315,Axis,4571.29,Success,,iOS,29/01/26,16:47:56,16
TXN105317,Axis,3475.44,success,,iOS,05/01/26,11:49:56,11
TXN105318,HDFC,994.29,Failed,Bank Server Down,Unknown,05/02/26,10:54:56,10
TXN105319,Kotak,2464.62,Success,,Unknown,24/01/26,06:26:56,6
TXN105321,Kotak,2934.85,Success,,Unknown,04/04/26,16:24:56,16
TXN105322,PNB,205.53,Success,,Unknown,06/02/26,10:10:56,10
TXN105323,ICICI,3572.07,Success,,Android,23/01/26,12:51:56,12
TXN105324,Unknown,1098.13,Success,,Web,09/03/26,11:43:56,11
TXN105325,PNB,4381.34,Success,,Unknown,06/03/26,17:48:56,17
TXN105327,Kotak,3297.89,Failed,,Unknown,30/12/99,00:00:00,0
TXN105328,SBI,3020.67,Success,,Android,24/03/26,11:00:56,11
TXN105329,Kotak,4123.29,Success,,Android,05/03/26,23:42:56,23
TXN105330,Yes Bank,2372.88,Success,,Web,04/04/26,21:00:56,21
TXN105331,Axis,3526.96,Success,,iOS,23/03/26,23:18:56,23
TXN105332,SBI,775.43,Failed,,Unknown,13/03/26,14:34:56,14
